event_id,season,pdf_format,pdf_filename,division,distance_m,round,skater_name,time_text,time_seconds,flag
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Sautter Katherine,00:34.3,34.33,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,777,Race 13 HEATS Heat 3 Group A,Lee Samuel,00:35.2,35.22,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 42 FINAL A Heat 2 Group B,Sowa Peter,00:36.8,36.78,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Hong Darian,00:38.5,38.45,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,QU Harvey,00:41.5,41.53,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 6 Heartland Men A,777,Race 43 FINAL A Heat 3 Group C,Ranta Tobi,00:45.0,45.04,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 2 Heartland Men B,777,HEATS,Ranta Tobi,00:46.0,46.05,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 89 FINAL Heat 3 Group C,Sowa Therese,00:31.5,31.5,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 89 FINAL Heat 3 Group C,WU Julia,00:33.0,33,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,HEATS,WU Julia,00:33.4,33.4,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Mendoza Jace,00:33.5,33.47,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 94 FINAL Heat 3 Group C,Mendoza Jace,00:33.9,33.85,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 89 FINAL Heat 3 Group C,LI Lucas,00:35.3,35.29,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Bae Ilchan,00:35.5,35.52,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 89 FINAL Heat 3 Group C,WU Crystal,00:35.5,35.54,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 67 HEATS Heat 1 Group A,Clark Jadyn,00:35.7,35.73,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,HEATS,LI Lucas,00:35.8,35.77,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 94 FINAL Heat 3 Group C,Bae Ilchan,00:35.9,35.85,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,HEATS,WU Crystal,00:36.1,36.08,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 67 HEATS Heat 1 Group A,LI Evan,00:36.6,36.55,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 67 HEATS Heat 1 Group A,Rillotta Gabriel,00:36.6,36.6,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 92 FINAL Heat 1 Group A,LI Evan,00:37.0,37.05,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 94 FINAL Heat 3 Group C,Ranta Ollie,00:37.3,37.3,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 67 HEATS Heat 1 Group A,Zhang Aiden 2014,00:37.5,37.54,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 68 HEATS Heat 2 Group A,Hong Darian,00:37.8,37.81,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 94 FINAL Heat 3 Group C,Zhang Evan,00:38.0,38.03,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Ranta Ollie,00:38.2,38.16,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 67 HEATS Heat 1 Group A,Meehan Marta,00:38.5,38.5,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 92 FINAL Heat 1 Group A,Sheen Samuel,00:38.6,38.62,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 93 FINAL Heat 2 Group B,Aitbayeva Saruar,00:38.7,38.74,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Sheen Samuel,00:38.8,38.83,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 92 FINAL Heat 1 Group A,Zhang Aiden 2014,00:38.8,38.84,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 93 FINAL Heat 2 Group B,Lin Lindsay,00:39.1,39.06,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 92 FINAL Heat 1 Group A,Hong Darian,00:39.1,39.09,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,QU Yichen,00:39.5,39.55,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 68 HEATS Heat 2 Group A,YE. Aurora,00:40.0,40.03,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Aitbayeva Saruar,00:40.1,40.07,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 94 FINAL Heat 3 Group C,Pettitt Phillip,00:40.1,40.13,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 93 FINAL Heat 2 Group B,YE. Aurora,00:40.2,40.21,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 94 FINAL Heat 3 Group C,Lee Samuel,00:40.5,40.54,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,HEATS,Cheng Jed,00:41.7,41.68,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Bishop Jacob,00:41.8,41.81,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 89 FINAL Heat 3 Group C,Cheng Jed,00:42.2,42.19,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,HEATS,Sullivan Veronica,00:42.5,42.53,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 89 FINAL Heat 3 Group C,Sullivan Veronica,00:42.6,42.62,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,HEATS,Cho Elliana,00:43.1,43.06,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,HEATS,Sautter Katherine,00:43.6,43.56,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 68 HEATS Heat 2 Group A,Lin Lindsay,00:43.6,43.58,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 94 FINAL Heat 3 Group C,Kim Sophie,00:43.7,43.67,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Smith Landon,00:43.8,43.85,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 89 FINAL Heat 3 Group C,Cho Elliana,00:43.9,43.93,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Pettitt Phillip,00:44.1,44.13,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 93 FINAL Heat 2 Group B,Smith Landon,00:44.1,44.14,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 89 FINAL Heat 3 Group C,Huang Hannah,00:44.2,44.17,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,HEATS,Huang Hannah,00:44.3,44.34,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Kim Sophie,00:44.5,44.45,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 67 HEATS Heat 1 Group A,WU 6 9 11 Jonathan,00:46.1,46.1,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 92 FINAL Heat 1 Group A,QU Yichen,00:46.2,46.22,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 67 HEATS Heat 1 Group A,Sowa Peter,00:46.5,46.48,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Lee Samuel,00:46.5,46.54,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 94 FINAL Heat 3 Group C,Bishop Jacob,00:46.6,46.64,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 94 FINAL Heat 3 Group C,QU Harvey,00:47.2,47.17,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 93 FINAL Heat 2 Group B,Sowa Peter,00:47.2,47.18,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 68 HEATS Heat 2 Group A,QU Harvey,00:49.2,49.19,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 69 HEATS Heat 3 Group A,Scott Peter,00:50.9,50.9,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 89 FINAL Heat 3 Group C,Sautter Katherine,00:56.9,56.88,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 14 Niagara,1000,Race 94 FINAL Heat 3 Group C,Ranta Tobi,01:01.7,61.65,TIME_IMPOSSIBLE
137,2021-2022,tempus_results,Buffalo_Championships_overall.pdf,DIVISION 8 Bills,1000,Race 67 HEATS Heat 1 Group A,Ranta Tobi,01:11.6,71.57,TIME_IMPOSSIBLE
123,2021-2022,legacy,Michigan_State_Meet_combined.pdf,Junior B Women F,1000,,Allison Benstead,01:17.0,76.97,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,500,Race 66 FINAL Heat 2 Group A,Zhang Dylan,00:29.0,29.04,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,500,Race 67 FINAL Heat 3 Group A,Bae Ilchan,00:30.4,30.42,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,500,Race 67 FINAL Heat 3 Group A,LI Evan,00:30.5,30.52,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,500,Race 68 FINAL Heat 4 Group A,Ranta Ollie,00:31.2,31.16,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,500,Race 66 FINAL Heat 2 Group A,QU Yichen,00:33.7,33.7,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,500,Race 68 FINAL Heat 4 Group A,Hong Darian,00:34.4,34.44,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,1000,Race 87 FINAL Heat 4 Group A,Koo Lucas,00:44.8,44.84,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,1000,Race 87 FINAL Heat 4 Group A,Groseclose Peter,00:45.0,45.01,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,1000,Race 87 FINAL Heat 4 Group A,LI Jaylin,00:45.5,45.53,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,1000,Race 87 FINAL Heat 4 Group A,Sullivan Benjamin,00:45.7,45.69,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,1000,Race 86 FINAL Heat 3 Group B,Kitchel Liam,00:48.8,48.79,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,1000,Race 86 FINAL Heat 3 Group B,Kim Jin Sung,00:49.1,49.11,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 2 NEST Men,1000,Race 86 FINAL Heat 3 Group B,Sweeney Edwin,00:50.2,50.25,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 6 Blinkers,1000,Race 76 FINAL Heat 2 Group A,Greenwaldschaye Nathan,00:53.6,53.59,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 7 Derby,1000,Race 123 FINAL Heat 2 Group A,Quinn Anson,00:54.6,54.62,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 6 Blinkers,1000,Race 77 FINAL Heat 3 Group A,Mensah Sasha,00:55.7,55.65,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 6 Blinkers,1000,Race 76 FINAL Heat 2 Group A,WU 6 9 11 Jonathan,00:57.0,56.95,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 7 Derby,1000,Race 123 FINAL Heat 2 Group A,Abernathy Sadie,00:57.9,57.87,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 6 Blinkers,1000,Race 77 FINAL Heat 3 Group A,Sowa Ruth,00:58.3,58.35,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 6 Blinkers,1000,Race 77 FINAL Heat 3 Group A,Huang Ryan,00:58.4,58.42,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 6 Blinkers,1000,Race 77 FINAL Heat 3 Group A,Rillotta Gabriel,00:58.6,58.55,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 6 Blinkers,1000,Race 76 FINAL Heat 2 Group A,Cho Elliana,00:59.0,58.96,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 6 Blinkers,1000,Race 76 FINAL Heat 2 Group A,Sowa Therese,00:59.1,59.13,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 7 Derby,1000,Race 123 FINAL Heat 2 Group A,Judice Ellie,01:02.5,62.49,TIME_IMPOSSIBLE
135,2021-2022,tempus_results,Saratoga_Cup_complete.pdf,DIVISION 7 Derby,1000,Race 123 FINAL Heat 2 Group A,Brown Alex,01:12.3,72.29,TIME_IMPOSSIBLE
117,2022-2023,tempus_results,2023_Buffalo_CH_combined.pdf,DIVISION 1 Heartland Men A,500,Race 152 FINAL Heat 1 Group A,Lim Jei,00:14.8,14.752,TIME_IMPOSSIBLE
117,2022-2023,tempus_results,2023_Buffalo_CH_combined.pdf,DIVISION 1 Heartland Men A,500,Race 152 FINAL Heat 1 Group A,Zhang Tiffany,00:15.0,14.991,TIME_IMPOSSIBLE
117,2022-2023,tempus_results,2023_Buffalo_CH_combined.pdf,DIVISION 1 Heartland Men A,500,Race 152 FINAL Heat 1 Group A,Watts Jabari,00:15.4,15.439,TIME_IMPOSSIBLE
117,2022-2023,tempus_results,2023_Buffalo_CH_combined.pdf,DIVISION 1 Heartland Men A,500,Race 152 FINAL Heat 1 Group A,Garnier Gabrielle,00:21.2,21.197,TIME_IMPOSSIBLE
117,2022-2023,tempus_results,2023_Buffalo_CH_combined.pdf,DIVISION 1 Heartland Men A,500,Race 152 FINAL Heat 1 Group A,Delnore Sebastian,00:26.6,26.61,TIME_IMPOSSIBLE
97,2022-2023,llm,2023_MASTC_Overall_Classification_and_Time_Classification.pdf,,500,,Nicholas Clark,00:30.0,30,TIME_IMPOSSIBLE
97,2022-2023,llm,2023_MASTC_Overall_Classification_and_Time_Classification.pdf,,500,,Derick Chang,00:30.4,30.38,TIME_IMPOSSIBLE
97,2022-2023,llm,2023_MASTC_Overall_Classification_and_Time_Classification.pdf,,500,,Joshua Wade,00:32.7,32.66,TIME_IMPOSSIBLE
97,2022-2023,llm,2023_MASTC_Overall_Classification_and_Time_Classification.pdf,,500,,Sam Lister,00:34.6,34.55,TIME_IMPOSSIBLE
97,2022-2023,llm,2023_MASTC_Overall_Classification_and_Time_Classification.pdf,,500,,Giacomo Barbone,00:35.6,35.57,TIME_IMPOSSIBLE
97,2022-2023,llm,2023_MASTC_Overall_Classification_and_Time_Classification.pdf,,1000,,Nicholas Clark,01:07.1,67.06,TIME_IMPOSSIBLE
97,2022-2023,llm,2023_MASTC_Overall_Classification_and_Time_Classification.pdf,,1000,,Derick Chang,01:07.7,67.71,TIME_IMPOSSIBLE
114,2022-2023,tempus_results,2023_Saratoga_Cup_&_NEST.pdf,DIVISION 4 Arabian,1000,Race 72 SUPER FINAL Heat 2 Group A,Koons Madeline,01:00.7,60.75,TIME_IMPOSSIBLE
114,2022-2023,tempus_results,2023_Saratoga_Cup_&_NEST.pdf,DIVISION 4 Arabian,1000,Race 72 SUPER FINAL Heat 2 Group A,Hao Richard,01:01.4,61.41,TIME_IMPOSSIBLE
114,2022-2023,tempus_results,2023_Saratoga_Cup_&_NEST.pdf,DIVISION 4 Arabian,1000,Race 72 SUPER FINAL Heat 2 Group A,Wochtl Gabriel,01:01.7,61.69,TIME_IMPOSSIBLE
114,2022-2023,tempus_results,2023_Saratoga_Cup_&_NEST.pdf,DIVISION 4 Arabian,1000,Race 72 SUPER FINAL Heat 2 Group A,Sheltonwhite Christian,01:05.3,65.28,TIME_IMPOSSIBLE
114,2022-2023,tempus_results,2023_Saratoga_Cup_&_NEST.pdf,DIVISION 4 Arabian,1000,Race 72 SUPER FINAL Heat 2 Group A,Heck Charlie,01:09.7,69.65,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,A Final,Alan Han,00:16.5,16.51,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,A Final,Sam Firer,00:16.9,16.94,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,B Final,Charles Han,00:17.5,17.48,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,A Final,Ethan Lee,00:17.5,17.51,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,A Final,Zoey Hoffman,00:17.7,17.72,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,A Final,Luca Sakhnovskiy,00:18.7,18.72,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,B Final,Ada Cao,00:18.9,18.91,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,B Final,Penelope Cattell,00:19.1,19.12,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,B Final,Eason He,00:20.2,20.19,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,B Final,Chuyi Liao,00:22.6,22.62,TIME_IMPOSSIBLE
78,2023-2024,llm,2024_January_Thaw_Protocal_Report.pdf,Novice B's 111,777,B Final,Rosaline Wang,00:23.4,23.44,TIME_IMPOSSIBLE
59,2024-2025,tempus_results,2024SaratogaCupProtocol.pdf,DIVISION 8 Saddle,500,Race 83 SUPER FINAL Heat 2 Group A,LI Yinyi,00:33.8,33.84,TIME_IMPOSSIBLE
59,2024-2025,tempus_results,2024SaratogaCupProtocol.pdf,DIVISION 8 Saddle,500,Race 83 SUPER FINAL Heat 2 Group A,Gowda Daiwik,00:35.7,35.69,TIME_IMPOSSIBLE
59,2024-2025,tempus_results,2024SaratogaCupProtocol.pdf,DIVISION 5 Secretariat,777,Race 91 SUPER FINAL Heat 2 Group B,Hogan Emily,00:41.8,41.81,TIME_IMPOSSIBLE
59,2024-2025,tempus_results,2024SaratogaCupProtocol.pdf,DIVISION 5 Secretariat,777,Race 91 SUPER FINAL Heat 2 Group B,Bushareb Amaliia,00:42.2,42.22,TIME_IMPOSSIBLE
59,2024-2025,tempus_results,2024SaratogaCupProtocol.pdf,DIVISION 5 Secretariat,777,Race 91 SUPER FINAL Heat 2 Group B,Borbat Petra,00:42.9,42.89,TIME_IMPOSSIBLE
59,2024-2025,tempus_results,2024SaratogaCupProtocol.pdf,DIVISION 6 Arabian,777,Race 52 SUPER FINAL Heat 2 Group A,Kim Jin Sung,00:51.7,51.72,TIME_IMPOSSIBLE
59,2024-2025,tempus_results,2024SaratogaCupProtocol.pdf,DIVISION 6 Arabian,777,Race 52 SUPER FINAL Heat 2 Group A,Rosenfield Adam,00:53.0,53.04,TIME_IMPOSSIBLE
59,2024-2025,tempus_results,2024SaratogaCupProtocol.pdf,DIVISION 6 Arabian,777,Race 52 SUPER FINAL Heat 2 Group A,Wobeser Keith,00:53.4,53.43,TIME_IMPOSSIBLE
59,2024-2025,tempus_results,2024SaratogaCupProtocol.pdf,DIVISION 6 Arabian,777,Race 53 SUPER FINAL Heat 3 Group A,Hoffman Jesse,00:54.2,54.16,TIME_IMPOSSIBLE
59,2024-2025,tempus_results,2024SaratogaCupProtocol.pdf,DIVISION 6 Arabian,777,Race 53 SUPER FINAL Heat 3 Group A,Butler Daniel,00:55.1,55.13,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 11 Bulls,777,Race 188 FINAL Heat 2/2 Group A,Chen Claire,00:32.3,32.251,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 11 Bulls,777,Race 188 FINAL Heat 2/2 Group A,Chen Emma,00:34.7,34.717,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 11 Bulls,777,Race 188 FINAL Heat 2/2 Group A,Ascari Luca,00:35.0,34.985,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 8 Northtown,777,Race 106 SUPER FINAL Heat 3/3 Group A,Debicki Barosz,00:38.7,38.701,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 9 Southtown,777,Race 109 SUPER FINAL Heat 3/3 Group A,LI Brandon,00:40.8,40.751,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 9 Southtown,777,Race 109 SUPER FINAL Heat 3/3 Group A,Montes Frida,00:41.0,41,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 10 Purple Eagles,777,Race 148 SUPER FINAL Heat 2/2 Group A,HE Eason,00:42.3,42.267,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 10 Purple Eagles,777,Race 148 SUPER FINAL Heat 2/2 Group A,YE Arabella,00:42.8,42.791,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 9 Southtown,777,Race 109 SUPER FINAL Heat 3/3 Group A,Marimoto Taqueushi Joao Gabriel,00:43.1,43.133,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 10 Purple Eagles,777,Race 148 SUPER FINAL Heat 2/2 Group A,Ling Luke,00:43.1,43.139,TIME_IMPOSSIBLE
22,2025-2026,tempus_results,2025_Buffalo_CH_Heartland_1.pdf,DIVISION 9 Southtown,777,Race 109 SUPER FINAL Heat 3/3 Group A,Cerrone Magdalena,00:43.7,43.742,TIME_IMPOSSIBLE
